gene1,gene2,chr1,chr2,rep,min,interactions.x,interactions.y,interactions.counts
ZNF438,PARD3,10,10,1,0,31190000,34810000,1
ZNF438,PARD3,10,10,1,0,31230000,34810000,1
ZNF438,PARD3,10,10,1,0,31305000,34810000,1
ZNF438,PARD3,10,10,1,0,31165000,34815000,1
ZNF438,PARD3,10,10,1,0,31195000,34815000,1
ZNF438,PARD3,10,10,1,0,31210000,34815000,1
ZNF438,PARD3,10,10,1,0,31215000,34815000,1
ZNF438,PARD3,10,10,1,0,31220000,34815000,1
ZNF438,PARD3,10,10,1,0,31285000,34815000,1
ZNF438,PARD3,10,10,1,0,31290000,34815000,1
ZNF438,PARD3,10,10,1,0,31300000,34815000,1
ZNF438,PARD3,10,10,1,0,31140000,34820000,1
ZNF438,PARD3,10,10,1,0,31165000,34820000,1
ZNF438,PARD3,10,10,1,0,31190000,34820000,1
ZNF438,PARD3,10,10,1,0,31220000,34820000,2
ZNF438,PARD3,10,10,1,0,31240000,34820000,1
ZNF438,PARD3,10,10,1,0,31245000,34820000,1
ZNF438,PARD3,10,10,1,0,31265000,34820000,1
ZNF438,PARD3,10,10,1,0,31280000,34820000,1
ZNF438,PARD3,10,10,1,0,31135000,34825000,1
ZNF438,PARD3,10,10,1,0,31165000,34825000,2
ZNF438,PARD3,10,10,1,0,31245000,34825000,1
ZNF438,PARD3,10,10,1,0,31270000,34825000,2
ZNF438,PARD3,10,10,1,0,31305000,34825000,1
ZNF438,PARD3,10,10,1,0,31135000,34830000,1
ZNF438,PARD3,10,10,1,0,31205000,34830000,1
ZNF438,PARD3,10,10,1,0,31210000,34830000,1
ZNF438,PARD3,10,10,1,0,31225000,34830000,1
ZNF438,PARD3,10,10,1,0,31230000,34830000,1
ZNF438,PARD3,10,10,1,0,31240000,34830000,1
ZNF438,PARD3,10,10,1,0,31315000,34830000,1
ZNF438,PARD3,10,10,1,0,31140000,34835000,1
ZNF438,PARD3,10,10,1,0,31185000,34835000,1
ZNF438,PARD3,10,10,1,0,31220000,34835000,1
ZNF438,PARD3,10,10,1,0,31260000,34835000,1
ZNF438,PARD3,10,10,1,0,31270000,34835000,1
ZNF438,PARD3,10,10,1,0,31300000,34835000,1
ZNF438,PARD3,10,10,1,0,31220000,34840000,1
ZNF438,PARD3,10,10,1,0,31300000,34840000,1
ZNF438,PARD3,10,10,1,0,31200000,34845000,1
ZNF438,PARD3,10,10,1,0,31265000,34845000,1
ZNF438,PARD3,10,10,1,0,31310000,34845000,1
ZNF438,PARD3,10,10,1,0,31135000,34850000,1
ZNF438,PARD3,10,10,1,0,31165000,34850000,1
ZNF438,PARD3,10,10,1,0,31195000,34850000,1
ZNF438,PARD3,10,10,1,0,31245000,34850000,1
ZNF438,PARD3,10,10,1,0,31255000,34850000,1
ZNF438,PARD3,10,10,1,0,31195000,34855000,1
ZNF438,PARD3,10,10,1,0,31210000,34855000,2
ZNF438,PARD3,10,10,1,0,31220000,34855000,1
ZNF438,PARD3,10,10,1,0,31245000,34855000,1
ZNF438,PARD3,10,10,1,0,31255000,34855000,1
ZNF438,PARD3,10,10,1,0,31135000,34860000,1
ZNF438,PARD3,10,10,1,0,31145000,34860000,1
ZNF438,PARD3,10,10,1,0,31160000,34860000,1
ZNF438,PARD3,10,10,1,0,31170000,34860000,1
ZNF438,PARD3,10,10,1,0,31180000,34860000,1
ZNF438,PARD3,10,10,1,0,31195000,34860000,1
ZNF438,PARD3,10,10,1,0,31225000,34860000,1
ZNF438,PARD3,10,10,1,0,31250000,34860000,2
ZNF438,PARD3,10,10,1,0,31260000,34860000,1
ZNF438,PARD3,10,10,1,0,31170000,34865000,1
ZNF438,PARD3,10,10,1,0,31175000,34865000,2
ZNF438,PARD3,10,10,1,0,31190000,34865000,1
ZNF438,PARD3,10,10,1,0,31280000,34865000,1
ZNF438,PARD3,10,10,1,0,31175000,34870000,1
ZNF438,PARD3,10,10,1,0,31195000,34870000,1
ZNF438,PARD3,10,10,1,0,31220000,34870000,1
ZNF438,PARD3,10,10,1,0,31230000,34870000,1
ZNF438,PARD3,10,10,1,0,31270000,34870000,1
ZNF438,PARD3,10,10,1,0,31300000,34870000,1
ZNF438,PARD3,10,10,1,0,31135000,34875000,2
ZNF438,PARD3,10,10,1,0,31175000,34875000,1
ZNF438,PARD3,10,10,1,0,31220000,34875000,2
ZNF438,PARD3,10,10,1,0,31295000,34875000,2
ZNF438,PARD3,10,10,1,0,31315000,34875000,1
ZNF438,PARD3,10,10,1,0,31205000,34880000,1
ZNF438,PARD3,10,10,1,0,31225000,34880000,1
ZNF438,PARD3,10,10,1,0,31250000,34880000,1
ZNF438,PARD3,10,10,1,0,31310000,34880000,1
ZNF438,PARD3,10,10,1,0,31140000,34885000,1
ZNF438,PARD3,10,10,1,0,31170000,34885000,1
ZNF438,PARD3,10,10,1,0,31215000,34885000,1
ZNF438,PARD3,10,10,1,0,31260000,34885000,1
ZNF438,PARD3,10,10,1,0,31265000,34885000,2
ZNF438,PARD3,10,10,1,0,31135000,34890000,2
ZNF438,PARD3,10,10,1,0,31140000,34890000,1
ZNF438,PARD3,10,10,1,0,31180000,34890000,1
ZNF438,PARD3,10,10,1,0,31190000,34890000,1
ZNF438,PARD3,10,10,1,0,31215000,34890000,1
ZNF438,PARD3,10,10,1,0,31245000,34890000,1
ZNF438,PARD3,10,10,1,0,31250000,34890000,1
ZNF438,PARD3,10,10,1,0,31280000,34890000,1
ZNF438,PARD3,10,10,1,0,31290000,34890000,1
ZNF438,PARD3,10,10,1,0,31305000,34890000,1
ZNF438,PARD3,10,10,1,0,31310000,34890000,1
ZNF438,PARD3,10,10,1,0,31320000,34890000,1
ZNF438,PARD3,10,10,1,0,31135000,34895000,1
ZNF438,PARD3,10,10,1,0,31165000,34895000,1
ZNF438,PARD3,10,10,1,0,31170000,34895000,1
ZNF438,PARD3,10,10,1,0,31235000,34895000,1
ZNF438,PARD3,10,10,1,0,31260000,34895000,1
ZNF438,PARD3,10,10,1,0,31310000,34895000,1
ZNF438,PARD3,10,10,1,0,31320000,34895000,1
ZNF438,PARD3,10,10,1,0,31230000,34900000,1
ZNF438,PARD3,10,10,1,0,31260000,34900000,1
ZNF438,PARD3,10,10,1,0,31160000,34905000,1
ZNF438,PARD3,10,10,1,0,31230000,34905000,1
ZNF438,PARD3,10,10,1,0,31270000,34905000,1
ZNF438,PARD3,10,10,1,0,31275000,34905000,1
ZNF438,PARD3,10,10,1,0,31145000,34910000,1
ZNF438,PARD3,10,10,1,0,31170000,34910000,1
ZNF438,PARD3,10,10,1,0,31195000,34910000,1
ZNF438,PARD3,10,10,1,0,31235000,34910000,1
ZNF438,PARD3,10,10,1,0,31240000,34910000,1
ZNF438,PARD3,10,10,1,0,31270000,34910000,2
ZNF438,PARD3,10,10,1,0,31280000,34910000,1
ZNF438,PARD3,10,10,1,0,31135000,34915000,1
ZNF438,PARD3,10,10,1,0,31165000,34915000,1
ZNF438,PARD3,10,10,1,0,31170000,34915000,1
ZNF438,PARD3,10,10,1,0,31180000,34915000,1
ZNF438,PARD3,10,10,1,0,31205000,34915000,1
ZNF438,PARD3,10,10,1,0,31245000,34915000,1
ZNF438,PARD3,10,10,1,0,31265000,34915000,1
ZNF438,PARD3,10,10,1,0,31280000,34915000,1
ZNF438,PARD3,10,10,1,0,31305000,34915000,2
ZNF438,PARD3,10,10,1,0,31310000,34915000,1
ZNF438,PARD3,10,10,1,0,31145000,34920000,1
ZNF438,PARD3,10,10,1,0,31175000,34920000,1
ZNF438,PARD3,10,10,1,0,31180000,34920000,1
ZNF438,PARD3,10,10,1,0,31220000,34920000,1
ZNF438,PARD3,10,10,1,0,31235000,34920000,1
ZNF438,PARD3,10,10,1,0,31260000,34920000,1
ZNF438,PARD3,10,10,1,0,31280000,34920000,1
ZNF438,PARD3,10,10,1,0,31320000,34920000,1
ZNF438,PARD3,10,10,1,0,31160000,34925000,1
ZNF438,PARD3,10,10,1,0,31175000,34925000,1
ZNF438,PARD3,10,10,1,0,31200000,34925000,1
ZNF438,PARD3,10,10,1,0,31220000,34925000,3
ZNF438,PARD3,10,10,1,0,31290000,34925000,2
ZNF438,PARD3,10,10,1,0,31300000,34925000,2
ZNF438,PARD3,10,10,1,0,31150000,34930000,1
ZNF438,PARD3,10,10,1,0,31175000,34930000,1
ZNF438,PARD3,10,10,1,0,31200000,34930000,1
ZNF438,PARD3,10,10,1,0,31225000,34930000,1
ZNF438,PARD3,10,10,1,0,31230000,34930000,1
ZNF438,PARD3,10,10,1,0,31240000,34930000,1
ZNF438,PARD3,10,10,1,0,31145000,34935000,1
ZNF438,PARD3,10,10,1,0,31155000,34935000,1
ZNF438,PARD3,10,10,1,0,31165000,34935000,1
ZNF438,PARD3,10,10,1,0,31175000,34935000,1
ZNF438,PARD3,10,10,1,0,31185000,34935000,1
ZNF438,PARD3,10,10,1,0,31195000,34935000,1
ZNF438,PARD3,10,10,1,0,31215000,34935000,1
ZNF438,PARD3,10,10,1,0,31260000,34935000,1
ZNF438,PARD3,10,10,1,0,31265000,34935000,1
ZNF438,PARD3,10,10,1,0,31295000,34935000,1
ZNF438,PARD3,10,10,1,0,31300000,34935000,1
ZNF438,PARD3,10,10,1,0,31305000,34935000,1
ZNF438,PARD3,10,10,1,0,31170000,34940000,1
ZNF438,PARD3,10,10,1,0,31215000,34940000,1
ZNF438,PARD3,10,10,1,0,31220000,34940000,1
ZNF438,PARD3,10,10,1,0,31245000,34940000,1
ZNF438,PARD3,10,10,1,0,31270000,34940000,1
ZNF438,PARD3,10,10,1,0,31135000,34945000,1
ZNF438,PARD3,10,10,1,0,31175000,34945000,1
ZNF438,PARD3,10,10,1,0,31230000,34945000,1
ZNF438,PARD3,10,10,1,0,31250000,34945000,1
ZNF438,PARD3,10,10,1,0,31260000,34945000,1
ZNF438,PARD3,10,10,1,0,31305000,34945000,1
ZNF438,PARD3,10,10,1,0,31310000,34945000,1
ZNF438,PARD3,10,10,1,0,31145000,34950000,1
ZNF438,PARD3,10,10,1,0,31165000,34950000,1
ZNF438,PARD3,10,10,1,0,31185000,34950000,1
ZNF438,PARD3,10,10,1,0,31210000,34950000,1
ZNF438,PARD3,10,10,1,0,31215000,34950000,1
ZNF438,PARD3,10,10,1,0,31260000,34950000,1
ZNF438,PARD3,10,10,1,0,31270000,34950000,1
ZNF438,PARD3,10,10,1,0,31300000,34950000,1
ZNF438,PARD3,10,10,1,0,31135000,34955000,1
ZNF438,PARD3,10,10,1,0,31145000,34955000,1
ZNF438,PARD3,10,10,1,0,31185000,34955000,1
ZNF438,PARD3,10,10,1,0,31215000,34955000,1
ZNF438,PARD3,10,10,1,0,31220000,34955000,1
ZNF438,PARD3,10,10,1,0,31230000,34955000,1
ZNF438,PARD3,10,10,1,0,31240000,34955000,1
ZNF438,PARD3,10,10,1,0,31260000,34955000,2
ZNF438,PARD3,10,10,1,0,31265000,34955000,1
ZNF438,PARD3,10,10,1,0,31305000,34955000,1
ZNF438,PARD3,10,10,1,0,31140000,34960000,2
ZNF438,PARD3,10,10,1,0,31175000,34960000,1
ZNF438,PARD3,10,10,1,0,31230000,34960000,1
ZNF438,PARD3,10,10,1,0,31320000,34960000,1
ZNF438,PARD3,10,10,1,0,31200000,34965000,1
ZNF438,PARD3,10,10,1,0,31205000,34965000,1
ZNF438,PARD3,10,10,1,0,31240000,34965000,1
ZNF438,PARD3,10,10,1,0,31315000,34965000,1
ZNF438,PARD3,10,10,1,0,31195000,34970000,1
ZNF438,PARD3,10,10,1,0,31235000,34970000,1
ZNF438,PARD3,10,10,1,0,31240000,34970000,1
ZNF438,PARD3,10,10,1,0,31255000,34970000,2
ZNF438,PARD3,10,10,1,0,31180000,34975000,1
ZNF438,PARD3,10,10,1,0,31190000,34975000,1
ZNF438,PARD3,10,10,1,0,31205000,34975000,1
ZNF438,PARD3,10,10,1,0,31210000,34980000,1
ZNF438,PARD3,10,10,1,0,31220000,34980000,1
ZNF438,PARD3,10,10,1,0,31225000,34980000,1
ZNF438,PARD3,10,10,1,0,31190000,34985000,1
ZNF438,PARD3,10,10,1,0,31215000,34985000,1
ZNF438,PARD3,10,10,1,0,31220000,34985000,1
ZNF438,PARD3,10,10,1,0,31230000,34985000,1
ZNF438,PARD3,10,10,1,0,31265000,34985000,1
ZNF438,PARD3,10,10,1,0,31285000,34985000,1
ZNF438,PARD3,10,10,1,0,31320000,34985000,1
ZNF438,PARD3,10,10,1,0,31135000,34990000,1
ZNF438,PARD3,10,10,1,0,31140000,34990000,1
ZNF438,PARD3,10,10,1,0,31200000,34990000,1
ZNF438,PARD3,10,10,1,0,31220000,34990000,1
ZNF438,PARD3,10,10,1,0,31245000,34990000,1
ZNF438,PARD3,10,10,1,0,31275000,34990000,1
ZNF438,PARD3,10,10,1,0,31280000,34990000,1
ZNF438,PARD3,10,10,1,0,31310000,34990000,1
ZNF438,PARD3,10,10,1,0,31320000,34990000,2
ZNF438,PARD3,10,10,1,0,31165000,34995000,1
ZNF438,PARD3,10,10,1,0,31170000,34995000,1
ZNF438,PARD3,10,10,1,0,31185000,34995000,1
ZNF438,PARD3,10,10,1,0,31250000,34995000,1
ZNF438,PARD3,10,10,1,0,31275000,34995000,1
ZNF438,PARD3,10,10,1,0,31165000,35000000,1
ZNF438,PARD3,10,10,1,0,31185000,35000000,1
ZNF438,PARD3,10,10,1,0,31190000,35000000,1
ZNF438,PARD3,10,10,1,0,31235000,35000000,1
ZNF438,PARD3,10,10,1,0,31245000,35000000,2
ZNF438,PARD3,10,10,1,0,31260000,35000000,1
ZNF438,PARD3,10,10,1,0,31270000,35000000,1
ZNF438,PARD3,10,10,1,0,31280000,35000000,1
ZNF438,PARD3,10,10,1,0,31225000,35005000,1
ZNF438,PARD3,10,10,1,0,31300000,35005000,1
ZNF438,PARD3,10,10,1,0,31150000,35010000,1
ZNF438,PARD3,10,10,1,0,31160000,35010000,1
ZNF438,PARD3,10,10,1,0,31195000,35010000,1
ZNF438,PARD3,10,10,1,0,31245000,35010000,1
ZNF438,PARD3,10,10,1,0,31280000,35010000,1
ZNF438,PARD3,10,10,1,0,31285000,35010000,1
ZNF438,PARD3,10,10,1,0,31290000,35010000,1
ZNF438,PARD3,10,10,1,0,31305000,35010000,1
ZNF438,PARD3,10,10,1,0,31320000,35010000,1
ZNF438,PARD3,10,10,1,0,31230000,35015000,1
ZNF438,PARD3,10,10,1,0,31250000,35015000,1
ZNF438,PARD3,10,10,1,0,31305000,35015000,1
ZNF438,PARD3,10,10,1,0,31195000,35020000,1
ZNF438,PARD3,10,10,1,0,31200000,35020000,1
ZNF438,PARD3,10,10,1,0,31205000,35020000,1
ZNF438,PARD3,10,10,1,0,31255000,35020000,1
ZNF438,PARD3,10,10,1,0,31300000,35020000,1
ZNF438,PARD3,10,10,1,0,31135000,35025000,1
ZNF438,PARD3,10,10,1,0,31150000,35025000,1
ZNF438,PARD3,10,10,1,0,31175000,35025000,1
ZNF438,PARD3,10,10,1,0,31185000,35025000,1
ZNF438,PARD3,10,10,1,0,31220000,35025000,1
ZNF438,PARD3,10,10,1,0,31135000,35030000,1
ZNF438,PARD3,10,10,1,0,31205000,35030000,1
ZNF438,PARD3,10,10,1,0,31265000,35030000,1
ZNF438,PARD3,10,10,1,0,31285000,35030000,1
ZNF438,PARD3,10,10,1,0,31320000,35030000,1
ZNF438,PARD3,10,10,1,0,31145000,35035000,1
ZNF438,PARD3,10,10,1,0,31160000,35035000,1
ZNF438,PARD3,10,10,1,0,31195000,35035000,1
ZNF438,PARD3,10,10,1,0,31200000,35035000,1
ZNF438,PARD3,10,10,1,0,31205000,35035000,1
ZNF438,PARD3,10,10,1,0,31210000,35035000,1
ZNF438,PARD3,10,10,1,0,31255000,35035000,1
ZNF438,PARD3,10,10,1,0,31265000,35035000,1
ZNF438,PARD3,10,10,1,0,31290000,35035000,1
ZNF438,PARD3,10,10,1,0,31300000,35035000,1
ZNF438,PARD3,10,10,1,0,31320000,35035000,1
ZNF438,PARD3,10,10,1,0,31155000,35040000,1
ZNF438,PARD3,10,10,1,0,31180000,35040000,1
ZNF438,PARD3,10,10,1,0,31210000,35040000,1
ZNF438,PARD3,10,10,1,0,31225000,35040000,1
ZNF438,PARD3,10,10,1,0,31250000,35040000,1
ZNF438,PARD3,10,10,1,0,31320000,35040000,1
ZNF438,PARD3,10,10,1,0,31155000,35045000,1
ZNF438,PARD3,10,10,1,0,31165000,35045000,1
ZNF438,PARD3,10,10,1,0,31205000,35045000,1
ZNF438,PARD3,10,10,1,0,31250000,35045000,1
ZNF438,PARD3,10,10,1,0,31310000,35045000,1
ZNF438,PARD3,10,10,1,0,31320000,35045000,1
ZNF438,PARD3,10,10,1,0,31175000,35050000,1
ZNF438,PARD3,10,10,1,0,31225000,35050000,1
ZNF438,PARD3,10,10,1,0,31265000,35050000,1
ZNF438,PARD3,10,10,1,0,31270000,35050000,1
ZNF438,PARD3,10,10,1,0,31135000,35055000,1
ZNF438,PARD3,10,10,1,0,31145000,35055000,1
ZNF438,PARD3,10,10,1,0,31150000,35055000,1
ZNF438,PARD3,10,10,1,0,31160000,35055000,1
ZNF438,PARD3,10,10,1,0,31175000,35055000,1
ZNF438,PARD3,10,10,1,0,31195000,35055000,2
ZNF438,PARD3,10,10,1,0,31230000,35055000,1
ZNF438,PARD3,10,10,1,0,31255000,35055000,1
ZNF438,PARD3,10,10,1,0,31260000,35055000,1
ZNF438,PARD3,10,10,1,0,31275000,35055000,1
ZNF438,PARD3,10,10,1,0,31285000,35055000,1
ZNF438,PARD3,10,10,1,0,31305000,35055000,2
ZNF438,PARD3,10,10,1,0,31140000,35060000,1
ZNF438,PARD3,10,10,1,0,31160000,35060000,1
ZNF438,PARD3,10,10,1,0,31225000,35060000,1
ZNF438,PARD3,10,10,1,0,31260000,35060000,1
ZNF438,PARD3,10,10,1,0,31275000,35060000,1
ZNF438,PARD3,10,10,1,0,31320000,35060000,1
ZNF438,PARD3,10,10,1,0,31150000,35065000,1
ZNF438,PARD3,10,10,1,0,31155000,35065000,1
ZNF438,PARD3,10,10,1,0,31165000,35065000,1
ZNF438,PARD3,10,10,1,0,31175000,35065000,1
ZNF438,PARD3,10,10,1,0,31310000,35065000,1
ZNF438,PARD3,10,10,1,0,31150000,35070000,1
ZNF438,PARD3,10,10,1,0,31190000,35070000,1
ZNF438,PARD3,10,10,1,0,31225000,35070000,1
ZNF438,PARD3,10,10,1,0,31265000,35070000,1
ZNF438,PARD3,10,10,1,0,31295000,35070000,1
ZNF438,PARD3,10,10,1,0,31320000,35070000,1
ZNF438,PARD3,10,10,1,0,31140000,35075000,1
ZNF438,PARD3,10,10,1,0,31155000,35075000,1
ZNF438,PARD3,10,10,1,0,31180000,35075000,1
ZNF438,PARD3,10,10,1,0,31240000,35075000,1
ZNF438,PARD3,10,10,1,0,31315000,35075000,1
ZNF438,PARD3,10,10,1,0,31140000,35080000,2
ZNF438,PARD3,10,10,1,0,31165000,35080000,1
ZNF438,PARD3,10,10,1,0,31255000,35080000,1
ZNF438,PARD3,10,10,1,0,31260000,35080000,1
ZNF438,PARD3,10,10,1,0,31275000,35080000,1
ZNF438,PARD3,10,10,1,0,31310000,35080000,1
ZNF438,PARD3,10,10,1,0,31250000,35085000,1
ZNF438,PARD3,10,10,1,0,31305000,35085000,1
ZNF438,PARD3,10,10,1,0,31200000,35090000,1
ZNF438,PARD3,10,10,1,0,31205000,35090000,1
ZNF438,PARD3,10,10,1,0,31255000,35090000,3
ZNF438,PARD3,10,10,1,0,31270000,35090000,1
ZNF438,PARD3,10,10,1,0,31300000,35090000,1
ZNF438,PARD3,10,10,1,0,31305000,35090000,1
ZNF438,PARD3,10,10,1,0,31195000,35095000,1
ZNF438,PARD3,10,10,1,0,31260000,35095000,1
ZNF438,PARD3,10,10,1,0,31265000,35095000,1
ZNF438,PARD3,10,10,1,0,31270000,35095000,1
ZNF438,PARD3,10,10,1,0,31285000,35095000,1
ZNF438,PARD3,10,10,1,0,31310000,35095000,1
ZNF438,PARD3,10,10,1,0,31320000,35095000,1
ZNF438,PARD3,10,10,1,0,31185000,35100000,1
ZNF438,PARD3,10,10,1,0,31260000,35100000,1
ZNF438,PARD3,10,10,1,0,31280000,35100000,1
ZNF438,PARD3,10,10,2,0,31165000,34400000,1
ZNF438,PARD3,10,10,2,0,31170000,34400000,1
ZNF438,PARD3,10,10,2,0,31210000,34400000,1
ZNF438,PARD3,10,10,2,0,31135000,34405000,1
ZNF438,PARD3,10,10,2,0,31155000,34405000,1
ZNF438,PARD3,10,10,2,0,31145000,34410000,1
ZNF438,PARD3,10,10,2,0,31155000,34410000,1
ZNF438,PARD3,10,10,2,0,31250000,34410000,1
ZNF438,PARD3,10,10,2,0,31280000,34410000,1
ZNF438,PARD3,10,10,2,0,31295000,34410000,1
ZNF438,PARD3,10,10,2,0,31145000,34415000,1
ZNF438,PARD3,10,10,2,0,31195000,34415000,1
ZNF438,PARD3,10,10,2,0,31210000,34415000,1
ZNF438,PARD3,10,10,2,0,31265000,34415000,1
ZNF438,PARD3,10,10,2,0,31285000,34415000,1
ZNF438,PARD3,10,10,2,0,31190000,34420000,1
ZNF438,PARD3,10,10,2,0,31280000,34420000,1
ZNF438,PARD3,10,10,2,0,31300000,34420000,1
ZNF438,PARD3,10,10,2,0,31145000,34425000,1
ZNF438,PARD3,10,10,2,0,31175000,34425000,1
ZNF438,PARD3,10,10,2,0,31200000,34425000,1
ZNF438,PARD3,10,10,2,0,31215000,34425000,1
ZNF438,PARD3,10,10,2,0,31295000,34425000,1
ZNF438,PARD3,10,10,2,0,31165000,34430000,1
ZNF438,PARD3,10,10,2,0,31240000,34435000,1
ZNF438,PARD3,10,10,2,0,31200000,34440000,1
ZNF438,PARD3,10,10,2,0,31255000,34440000,1
ZNF438,PARD3,10,10,2,0,31265000,34440000,1
ZNF438,PARD3,10,10,2,0,31270000,34440000,1
ZNF438,PARD3,10,10,2,0,31275000,34440000,1
ZNF438,PARD3,10,10,2,0,31155000,34445000,1
ZNF438,PARD3,10,10,2,0,31200000,34445000,1
ZNF438,PARD3,10,10,2,0,31310000,34445000,1
ZNF438,PARD3,10,10,2,0,31210000,34450000,1
ZNF438,PARD3,10,10,2,0,31245000,34450000,1
ZNF438,PARD3,10,10,2,0,31280000,34450000,1
ZNF438,PARD3,10,10,2,0,31140000,34455000,1
ZNF438,PARD3,10,10,2,0,31260000,34455000,1
ZNF438,PARD3,10,10,2,0,31270000,34455000,1
ZNF438,PARD3,10,10,2,0,31300000,34455000,1
ZNF438,PARD3,10,10,2,0,31175000,34460000,1
ZNF438,PARD3,10,10,2,0,31180000,34460000,1
ZNF438,PARD3,10,10,2,0,31190000,34460000,1
ZNF438,PARD3,10,10,2,0,31200000,34460000,1
ZNF438,PARD3,10,10,2,0,31240000,34460000,1
ZNF438,PARD3,10,10,2,0,31170000,34465000,1
ZNF438,PARD3,10,10,2,0,31195000,34465000,1
ZNF438,PARD3,10,10,2,0,31175000,34470000,1
ZNF438,PARD3,10,10,2,0,31180000,34470000,1
ZNF438,PARD3,10,10,2,0,31195000,34470000,1
ZNF438,PARD3,10,10,2,0,31205000,34470000,1
ZNF438,PARD3,10,10,2,0,31210000,34470000,1
ZNF438,PARD3,10,10,2,0,31295000,34470000,1
ZNF438,PARD3,10,10,2,0,31315000,34470000,1
ZNF438,PARD3,10,10,2,0,31165000,34475000,1
ZNF438,PARD3,10,10,2,0,31210000,34475000,2
ZNF438,PARD3,10,10,2,0,31255000,34475000,1
ZNF438,PARD3,10,10,2,0,31170000,34480000,1
ZNF438,PARD3,10,10,2,0,31225000,34480000,1
ZNF438,PARD3,10,10,2,0,31305000,34480000,1
ZNF438,PARD3,10,10,2,0,31155000,34485000,1
ZNF438,PARD3,10,10,2,0,31170000,34485000,1
ZNF438,PARD3,10,10,2,0,31190000,34485000,1
ZNF438,PARD3,10,10,2,0,31235000,34485000,2
ZNF438,PARD3,10,10,2,0,31135000,34490000,1
ZNF438,PARD3,10,10,2,0,31195000,34490000,1
ZNF438,PARD3,10,10,2,0,31230000,34490000,1
ZNF438,PARD3,10,10,2,0,31240000,34490000,1
ZNF438,PARD3,10,10,2,0,31260000,34490000,1
ZNF438,PARD3,10,10,2,0,31275000,34490000,1
ZNF438,PARD3,10,10,2,0,31310000,34490000,1
ZNF438,PARD3,10,10,2,0,31210000,34495000,1
ZNF438,PARD3,10,10,2,0,31245000,34495000,1
ZNF438,PARD3,10,10,2,0,31260000,34495000,1
ZNF438,PARD3,10,10,2,0,31135000,34505000,1
ZNF438,PARD3,10,10,2,0,31150000,34505000,1
ZNF438,PARD3,10,10,2,0,31275000,34505000,1
ZNF438,PARD3,10,10,2,0,31315000,34505000,1
ZNF438,PARD3,10,10,2,0,31135000,34510000,1
ZNF438,PARD3,10,10,2,0,31195000,34510000,1
ZNF438,PARD3,10,10,2,0,31230000,34510000,1
ZNF438,PARD3,10,10,2,0,31290000,34510000,1
ZNF438,PARD3,10,10,2,0,31310000,34510000,1
ZNF438,PARD3,10,10,2,0,31150000,34515000,1
ZNF438,PARD3,10,10,2,0,31185000,34515000,1
ZNF438,PARD3,10,10,2,0,31190000,34515000,1
ZNF438,PARD3,10,10,2,0,31210000,34515000,1
ZNF438,PARD3,10,10,2,0,31225000,34515000,1
ZNF438,PARD3,10,10,2,0,31240000,34515000,1
ZNF438,PARD3,10,10,2,0,31145000,34520000,1
ZNF438,PARD3,10,10,2,0,31160000,34520000,1
ZNF438,PARD3,10,10,2,0,31170000,34520000,1
ZNF438,PARD3,10,10,2,0,31185000,34520000,1
ZNF438,PARD3,10,10,2,0,31225000,34520000,1
ZNF438,PARD3,10,10,2,0,31230000,34520000,1
ZNF438,PARD3,10,10,2,0,31255000,34520000,1
ZNF438,PARD3,10,10,2,0,31305000,34520000,1
ZNF438,PARD3,10,10,2,0,31135000,34525000,1
ZNF438,PARD3,10,10,2,0,31160000,34525000,1
ZNF438,PARD3,10,10,2,0,31185000,34525000,1
ZNF438,PARD3,10,10,2,0,31190000,34525000,1
ZNF438,PARD3,10,10,2,0,31205000,34525000,1
ZNF438,PARD3,10,10,2,0,31245000,34525000,1
ZNF438,PARD3,10,10,2,0,31160000,34530000,1
ZNF438,PARD3,10,10,2,0,31155000,34535000,1
ZNF438,PARD3,10,10,2,0,31205000,34535000,1
ZNF438,PARD3,10,10,2,0,31210000,34535000,1
ZNF438,PARD3,10,10,2,0,31260000,34535000,1
ZNF438,PARD3,10,10,2,0,31300000,34535000,1
ZNF438,PARD3,10,10,2,0,31145000,34540000,1
ZNF438,PARD3,10,10,2,0,31150000,34540000,1
ZNF438,PARD3,10,10,2,0,31155000,34540000,1
ZNF438,PARD3,10,10,2,0,31225000,34540000,1
ZNF438,PARD3,10,10,2,0,31265000,34540000,1
ZNF438,PARD3,10,10,2,0,31160000,34545000,1
ZNF438,PARD3,10,10,2,0,31230000,34545000,1
ZNF438,PARD3,10,10,2,0,31300000,34545000,1
ZNF438,PARD3,10,10,2,0,31140000,34550000,1
ZNF438,PARD3,10,10,2,0,31200000,34550000,1
ZNF438,PARD3,10,10,2,0,31240000,34550000,1
ZNF438,PARD3,10,10,2,0,31140000,34555000,1
ZNF438,PARD3,10,10,2,0,31170000,34555000,1
ZNF438,PARD3,10,10,2,0,31180000,34555000,1
ZNF438,PARD3,10,10,2,0,31185000,34555000,1
ZNF438,PARD3,10,10,2,0,31215000,34555000,1
ZNF438,PARD3,10,10,2,0,31220000,34555000,2
ZNF438,PARD3,10,10,2,0,31275000,34555000,1
ZNF438,PARD3,10,10,2,0,31315000,34555000,1
ZNF438,PARD3,10,10,2,0,31195000,34560000,1
ZNF438,PARD3,10,10,2,0,31220000,34560000,1
ZNF438,PARD3,10,10,2,0,31230000,34560000,2
